,filename,gender label,sightengine label,sightengine male,sightengine female,rekognition label,rekognition male,rekognition female
0,27_1_2_20170116163755263.jpg.chip.jpg,1,Female,0.01,0.99,Female,7.179290771484375,92.82070922851562
1,27_1_2_20170116192236533.jpg.chip.jpg,1,Female,0.01,0.99,Female,10.29266357421875,89.70733642578125
2,26_1_2_20170116184701683.jpg.chip.jpg,1,Female,0.01,0.99,Female,9.407669067382812,90.59233093261719
3,30_1_2_20170104020950540.jpg.chip.jpg,1,Female,0.01,0.99,Female,2.2147598266601562,97.78524017333984
4,22_1_2_20170116172549492.jpg.chip.jpg,1,Female,0.01,0.99,Female,0.22943878173828125,99.77056121826172
5,26_1_2_20170116180319469.jpg.chip.jpg,1,Female,0.04,0.96,Female,4.258750915527344,95.74124908447266
6,29_1_2_20170104021748445.jpg.chip.jpg,1,Female,0.02,0.98,Female,0.0966033935546875,99.90339660644531
7,26_1_2_20170116175519439.jpg.chip.jpg,1,Female,0.02,0.98,Female,8.833160400390625,91.16683959960938
8,24_1_2_20170116170758728.jpg.chip.jpg,1,Female,0.05,0.95,Female,6.2123870849609375,93.78761291503906
9,35_1_2_20170104173050489.jpg.chip.jpg,1,Female,0.04,0.96,Female,2.4782485961914062,97.5217514038086
10,30_1_2_20170116192249012.jpg.chip.jpg,1,Female,0.01,0.99,Female,0.7662200927734375,99.23377990722656
11,24_1_2_20170116174526687.jpg.chip.jpg,1,Female,0.01,0.99,Female,0.3445892333984375,99.65541076660156
12,26_1_2_20170116180305369.jpg.chip.jpg,1,Female,0.16,0.84,Female,0.448822021484375,99.55117797851562
13,28_1_2_20170108224230864.jpg.chip.jpg,1,Female,0.01,0.99,Female,0.43566131591796875,99.56433868408203
14,24_1_2_20170104021559044.jpg.chip.jpg,1,undetermined,,,Female,7.129646301269531,92.87035369873047
15,26_1_2_20170103184117683.jpg.chip.jpg,1,Male,0.66,0.34,Female,37.1871337890625,62.8128662109375
16,28_1_2_20170116184835533.jpg.chip.jpg,1,Female,0.04,0.96,Female,1.419464111328125,98.58053588867188
17,24_1_2_20170116193511273.jpg.chip.jpg,1,Female,0.22,0.78,Female,3.9904937744140625,96.00950622558594
18,24_1_2_20170116222614742.jpg.chip.jpg,1,Female,0.04,0.96,Female,22.557838439941406,77.4421615600586
19,30_1_2_20170105162719051.jpg.chip.jpg,1,undetermined,,,Female,0.3523101806640625,99.64768981933594
20,26_1_2_20170116184249790.jpg.chip.jpg,1,Female,0.01,0.99,Female,3.937408447265625,96.06259155273438
21,20_1_2_20170109213154546.jpg.chip.jpg,1,Female,0.05,0.95,Female,0.25620269775390625,99.7437973022461
22,26_1_2_20170116184149022.jpg.chip.jpg,1,Female,0.01,0.99,Female,1.5494766235351562,98.45052337646484
23,26_1_2_20170116175944209.jpg.chip.jpg,1,Male,0.61,0.39,Male,64.23577880859375,35.76422119140625
24,24_1_2_20170116171531024.jpg.chip.jpg,1,Female,0.01,0.99,Female,6.14892578125,93.85107421875
25,27_1_2_20170104021735596.jpg.chip.jpg,1,Female,0.01,0.99,Female,0.8344955444335938,99.1655044555664
26,24_1_2_20170116171610481.jpg.chip.jpg,1,Female,0.01,0.99,Female,2.2435455322265625,97.75645446777344
27,30_1_2_20170117142525729.jpg.chip.jpg,1,Female,0.01,0.99,Female,0.6523056030273438,99.34769439697266
28,30_1_2_20170116161348207.jpg.chip.jpg,1,Female,0.04,0.96,Female,4.481056213378906,95.5189437866211
29,26_1_2_20170116175903368.jpg.chip.jpg,1,Male,0.53,0.47,Female,1.3073883056640625,98.69261169433594
30,26_1_2_20170116180005797.jpg.chip.jpg,1,Female,0.01,0.99,Female,8.321487426757812,91.67851257324219
31,24_1_2_20170119164624877.jpg.chip.jpg,1,Female,0.02,0.98,Female,21.43054962158203,78.56945037841797
32,26_1_2_20170116184147278.jpg.chip.jpg,1,Female,0.01,0.99,Female,29.72704315185547,70.27295684814453
33,28_1_2_20170116170809755.jpg.chip.jpg,1,Female,0.01,0.99,Female,0.31687164306640625,99.6831283569336
34,26_1_2_20170116180511245.jpg.chip.jpg,1,Female,0.01,0.99,Female,4.841285705566406,95.1587142944336
35,26_1_2_20170116184704425.jpg.chip.jpg,1,Female,0.02,0.98,Male,82.14054107666016,17.859458923339844
36,32_1_2_20170103181041008.jpg.chip.jpg,1,Female,0.06,0.94,Female,2.167572021484375,97.83242797851562
37,26_1_2_20170116175508654.jpg.chip.jpg,1,Female,0.02,0.98,Female,2.40838623046875,97.59161376953125
38,27_1_2_20170116171014589.jpg.chip.jpg,1,Female,0.01,0.99,Female,0.41175079345703125,99.58824920654297
39,24_1_2_20170116174503300.jpg.chip.jpg,1,Female,0.01,0.99,Female,0.2534942626953125,99.74650573730469
40,26_1_2_20170116184244368.jpg.chip.jpg,1,Female,0.01,0.99,Female,0.2529449462890625,99.74705505371094
41,24_1_2_20170116174400891.jpg.chip.jpg,1,Female,0.04,0.96,Female,20.371482849121094,79.6285171508789
42,19_1_2_20170104005053831.jpg.chip.jpg,1,Female,0.01,0.99,Female,6.6392974853515625,93.36070251464844
43,24_1_2_20170104022044502.jpg.chip.jpg,1,Female,0.01,0.99,Female,3.125732421875,96.874267578125
44,28_1_2_20170116164515900.jpg.chip.jpg,1,Female,0.02,0.98,Female,2.6233673095703125,97.37663269042969
45,35_1_2_20170109010122762.jpg.chip.jpg,1,Female,0.01,0.99,Female,10.577529907226562,89.42247009277344
46,23_1_2_20170116173157614.jpg.chip.jpg,1,Female,0.02,0.98,Female,0.30419158935546875,99.69580841064453
47,23_1_2_20170116173100087.jpg.chip.jpg,1,Female,0.01,0.99,Female,1.041046142578125,98.95895385742188
48,30_1_2_20170116192341274.jpg.chip.jpg,1,Female,0.01,0.99,Female,2.7422103881835938,97.2577896118164
49,26_1_2_20170116184735190.jpg.chip.jpg,1,Female,0.03,0.97,Female,1.2697677612304688,98.73023223876953
50,30_1_2_20170116175923384.jpg.chip.jpg,1,Female,0.11,0.89,Female,6.829917907714844,93.17008209228516
51,35_1_2_20170116191711286.jpg.chip.jpg,1,Female,0.08,0.92,Female,0.9728164672851562,99.02718353271484
52,28_1_2_20170116165117020.jpg.chip.jpg,1,Female,0.02,0.98,Female,7.0260009765625,92.9739990234375
53,30_1_2_20170116184317110.jpg.chip.jpg,1,Female,0.02,0.98,Female,3.5083694458007812,96.49163055419922
54,21_1_2_20170105183505385.jpg.chip.jpg,1,Female,0.01,0.99,Female,1.5811386108398438,98.41886138916016
55,26_1_2_20170116184151568.jpg.chip.jpg,1,Female,0.22,0.78,Female,21.768585205078125,78.23141479492188
56,24_1_2_20170116174525250.jpg.chip.jpg,1,Female,0.01,0.99,Female,8.835525512695312,91.16447448730469
57,25_1_2_20170116173206933.jpg.chip.jpg,1,Female,0.02,0.98,Female,11.677299499511719,88.32270050048828
58,22_1_2_20170116172704437.jpg.chip.jpg,1,Female,0.01,0.99,Female,2.4011993408203125,97.59880065917969
59,24_1_2_20170116174416603.jpg.chip.jpg,1,Female,0.02,0.98,Female,20.932601928710938,79.06739807128906
60,22_1_2_20161219153940196.jpg.chip.jpg,1,Female,0.01,0.99,Female,2.0247650146484375,97.97523498535156
61,24_1_2_20170116163720881.jpg.chip.jpg,1,Female,0.02,0.98,Female,3.181915283203125,96.81808471679688
62,26_1_2_20170116180003876.jpg.chip.jpg,1,Female,0.03,0.97,Female,0.32875823974609375,99.6712417602539
63,18_1_2_20170114030739228.jpg.chip.jpg,1,Female,0.06,0.94,Female,2.255889892578125,97.74411010742188
64,32_1_2_20170116175121187.jpg.chip.jpg,1,Female,0.01,0.99,Female,2.2177734375,97.7822265625
65,20_1_2_20170108224309241.jpg.chip.jpg,1,Female,0.05,0.95,Female,6.382942199707031,93.61705780029297
