,filename,gender label,sightengine label,sightengine male,sightengine female,rekognition label,rekognition male,rekognition female
0,28_1_1_20170112204434315.jpg.chip.jpg,1,Female,0.01,0.99,Female,1.8684844970703125,98.13151550292969
1,24_1_1_20170112233340647.jpg.chip.jpg,1,Female,0.05,0.95,Female,0.2170562744140625,99.78294372558594
2,29_1_1_20170116021855730.jpg.chip.jpg,1,undetermined,,,Female,0.992950439453125,99.00704956054688
3,26_1_1_20170116155758186.jpg.chip.jpg,1,Female,0.01,0.99,Female,34.85212707519531,65.14787292480469
4,31_1_1_20170116223000226.jpg.chip.jpg,1,Male,0.87,0.13,Female,1.5582122802734375,98.44178771972656
5,35_1_1_20170113010415255.jpg.chip.jpg,1,Female,0.02,0.98,Female,3.2927398681640625,96.70726013183594
6,26_1_1_20170117091458401.jpg.chip.jpg,1,Female,0.4,0.6,Female,1.1539764404296875,98.84602355957031
7,30_1_1_20170117123854164.jpg.chip.jpg,1,Female,0.22,0.78,Female,0.9710006713867188,99.02899932861328
8,21_1_1_20170114032154585.jpg.chip.jpg,1,Female,0.39,0.61,Female,3.6544113159179688,96.34558868408203
9,21_1_1_20170114031445759.jpg.chip.jpg,1,Female,0.01,0.99,Female,2.3126144409179688,97.68738555908203
10,18_1_1_20170113002913732.jpg.chip.jpg,1,Female,0.07,0.93,Female,0.0448455810546875,99.95515441894531
11,22_1_1_20170113010336430.jpg.chip.jpg,1,Female,0.01,0.99,Female,4.783103942871094,95.2168960571289
12,34_1_1_20170113005245917.jpg.chip.jpg,1,Female,0.01,0.99,Female,3.1516876220703125,96.84831237792969
13,26_1_1_20170116164843976.jpg.chip.jpg,1,undetermined,,,Female,9.145637512207031,90.85436248779297
14,31_1_1_20170117171933533.jpg.chip.jpg,1,Female,0.05,0.95,Female,0.49073028564453125,99.50926971435547
15,26_1_1_20170112213309749.jpg.chip.jpg,1,Female,0.01,0.99,Female,1.8038482666015625,98.19615173339844
16,35_1_1_20170117154027218.jpg.chip.jpg,1,Female,0.01,0.99,Female,0.12442779541015625,99.87557220458984
17,28_1_1_20170117022229804.jpg.chip.jpg,1,Female,0.02,0.98,Female,1.4320602416992188,98.56793975830078
18,32_1_1_20170116012153835.jpg.chip.jpg,1,Female,0.02,0.98,Female,0.1514739990234375,99.84852600097656
19,25_1_1_20170112205157395.jpg.chip.jpg,1,Female,0.02,0.98,Female,0.07434844970703125,99.92565155029297
20,27_1_1_20170113011238888.jpg.chip.jpg,1,Female,0.01,0.99,Female,0.176544189453125,99.82345581054688
21,22_1_1_20170112203821018.jpg.chip.jpg,1,Female,0.01,0.99,Female,0.9464645385742188,99.05353546142578
22,29_1_1_20170112204807283.jpg.chip.jpg,1,Female,0.07,0.93,Female,5.1414337158203125,94.85856628417969
23,22_1_1_20170113193237676.jpg.chip.jpg,1,Female,0.06,0.94,Female,0.1322174072265625,99.86778259277344
24,23_1_1_20170117175829359.jpg.chip.jpg,1,Female,0.24,0.76,Female,27.202674865722656,72.79732513427734
25,18_1_1_20170109212551451.jpg.chip.jpg,1,Female,0.09,0.91,Female,0.7420806884765625,99.25791931152344
26,29_1_1_20170105163256379.jpg.chip.jpg,1,Female,0.13,0.87,Female,5.7733917236328125,94.22660827636719
27,24_1_1_20170113195635133.jpg.chip.jpg,1,Male,0.66,0.34,Female,6.100494384765625,93.89950561523438
28,26_1_1_20170113000334730.jpg.chip.jpg,1,Female,0.29,0.71,Female,0.8210906982421875,99.17890930175781
29,26_1_1_20170116232329337.jpg.chip.jpg,1,Female,0.01,0.99,Female,0.0425872802734375,99.95741271972656
30,35_1_1_20170112213029215.jpg.chip.jpg,1,Female,0.24,0.76,Female,8.681434631347656,91.31856536865234
31,26_1_1_20170113000655059.jpg.chip.jpg,1,Female,0.01,0.99,Female,0.8211517333984375,99.17884826660156
32,28_1_1_20170113002039715.jpg.chip.jpg,1,Female,0.19,0.81,Female,1.7096786499023438,98.29032135009766
33,26_1_1_20170116224953528.jpg.chip.jpg,1,Female,0.07,0.93,Female,24.270492553710938,75.72950744628906
34,24_1_1_20170112233347824.jpg.chip.jpg,1,Female,0.17,0.83,Female,0.0450439453125,99.9549560546875
35,28_1_1_20170117020405380.jpg.chip.jpg,1,Female,0.08,0.92,Female,0.5045623779296875,99.49543762207031
36,24_1_1_20170112234416328.jpg.chip.jpg,1,Female,0.09,0.91,Female,0.10372161865234375,99.89627838134766
37,26_1_1_20170116154716047.jpg.chip.jpg,1,undetermined,0.5,0.5,Female,4.989250183105469,95.01074981689453
38,34_1_1_20170117022208457.jpg.chip.jpg,1,Female,0.01,0.99,Female,0.06963348388671875,99.93036651611328
39,27_1_1_20170117010422359.jpg.chip.jpg,1,Female,0.07,0.93,Female,0.061431884765625,99.93856811523438
40,25_1_1_20170112192945622.jpg.chip.jpg,1,Female,0.46,0.54,Female,0.5544509887695312,99.44554901123047
41,27_1_1_20170117013821300.jpg.chip.jpg,1,Female,0.02,0.98,Female,11.656723022460938,88.34327697753906
42,24_1_1_20170112230612966.jpg.chip.jpg,1,Female,0.12,0.88,Female,0.5221099853515625,99.47789001464844
43,22_1_1_20170113010358791.jpg.chip.jpg,1,Female,0.06,0.94,Female,24.64598846435547,75.35401153564453
44,26_1_1_20170112210429380.jpg.chip.jpg,1,Male,0.62,0.38,Female,0.15015411376953125,99.84984588623047
45,29_1_1_20170116021333343.jpg.chip.jpg,1,Female,0.05,0.95,Female,1.2599258422851562,98.74007415771484
46,26_1_1_20170112213007903.jpg.chip.jpg,1,Female,0.02,0.98,Female,0.31975555419921875,99.68024444580078
47,22_1_1_20170112231734479.jpg.chip.jpg,1,Female,0.01,0.99,Female,4.4152374267578125,95.58476257324219
