,filename,gender label,sightengine label,sightengine male,sightengine female,rekognition label,rekognition male,rekognition female
0,35_1_2_20170116191223232.jpg.chip.jpg,1,Female,0.01,0.99,Female,4.672019958496094,95.3279800415039
1,24_1_2_20170116171616382.jpg.chip.jpg,1,Female,0.01,0.99,Female,4.7386016845703125,95.26139831542969
2,24_1_2_20170116171638407.jpg.chip.jpg,1,Female,0.01,0.99,Female,1.1676254272460938,98.8323745727539
3,25_1_2_20170104021933189.jpg.chip.jpg,1,Female,0.02,0.98,Female,1.51312255859375,98.48687744140625
4,28_1_2_20170116172601009.jpg.chip.jpg,1,Female,0.01,0.99,Female,18.535873413085938,81.46412658691406
5,24_1_2_20170116174432626.jpg.chip.jpg,1,Female,0.01,0.99,Female,24.83745574951172,75.16254425048828
6,27_1_2_20170116163607756.jpg.chip.jpg,1,Female,0.01,0.99,Female,0.5676956176757812,99.43230438232422
7,28_1_2_20170116161312148.jpg.chip.jpg,1,Female,0.01,0.99,Female,5.9833526611328125,94.01664733886719
8,26_1_2_20170104022833734.jpg.chip.jpg,1,Female,0.01,0.99,Female,0.05889129638671875,99.94110870361328
9,23_1_2_20170116173159941.jpg.chip.jpg,1,Female,0.05,0.95,Female,1.4453964233398438,98.55460357666016
10,24_1_2_20170103212931444.jpg.chip.jpg,1,Female,0.01,0.99,Female,0.253326416015625,99.74667358398438
11,23_1_2_20170105162514564.jpg.chip.jpg,1,Female,0.37,0.63,Female,15.810142517089844,84.18985748291016
12,26_1_2_20170116180307033.jpg.chip.jpg,1,Female,0.01,0.99,Female,15.821540832519531,84.17845916748047
13,28_1_2_20170116190131133.jpg.chip.jpg,1,Female,0.02,0.98,Female,3.3185195922851562,96.68148040771484
14,32_1_2_20170104165117233.jpg.chip.jpg,1,Female,0.01,0.99,Female,17.587425231933594,82.4125747680664
15,20_1_2_20170112003857668.jpg.chip.jpg,1,Female,0.01,0.99,Female,0.6334762573242188,99.36652374267578
16,27_1_2_20170116194104406.jpg.chip.jpg,1,Female,0.01,0.99,Female,5.0770416259765625,94.92295837402344
17,18_1_2_20170104020841204.jpg.chip.jpg,1,Female,0.01,0.99,Female,48.17813491821289,51.82186508178711
18,26_1_2_20170115235521886.jpg.chip.jpg,1,Female,0.03,0.97,Female,0.7470550537109375,99.25294494628906
19,26_1_2_20170116180655987.jpg.chip.jpg,1,Female,0.01,0.99,Male,56.175655364990234,43.824344635009766
20,25_1_2_20170103183748779.jpg.chip.jpg,1,Female,0.11,0.89,Female,0.40155029296875,99.59844970703125
21,29_1_2_20170116192058227.jpg.chip.jpg,1,Female,0.01,0.99,Female,0.1861114501953125,99.81388854980469
22,26_1_2_20170116180503250.jpg.chip.jpg,1,Female,0.02,0.98,Female,17.34479522705078,82.65520477294922
23,24_1_2_20170116174501132.jpg.chip.jpg,1,Female,0.03,0.97,Female,0.0433349609375,99.9566650390625
24,27_1_2_20170116165542007.jpg.chip.jpg,1,Female,0.02,0.98,Female,0.41149139404296875,99.58850860595703
25,21_1_2_20170104015832388.jpg.chip.jpg,1,Female,0.02,0.98,Female,0.3902130126953125,99.60978698730469
26,30_1_2_20170116164729972.jpg.chip.jpg,1,Female,0.01,0.99,Female,16.139144897460938,83.86085510253906
27,24_1_2_20170104021837189.jpg.chip.jpg,1,Female,0.01,0.99,Female,29.860916137695312,70.13908386230469
28,24_1_2_20170116164744956.jpg.chip.jpg,1,Female,0.01,0.99,Female,1.7742156982421875,98.22578430175781
29,24_1_2_20170105162251371.jpg.chip.jpg,1,Female,0.01,0.99,Female,0.5726547241210938,99.4273452758789
30,23_1_2_20170116172852744.jpg.chip.jpg,1,Female,0.02,0.98,Female,17.217254638671875,82.78274536132812
31,26_1_2_20170116184624186.jpg.chip.jpg,1,Female,0.02,0.98,Female,0.4149932861328125,99.58500671386719
32,24_1_2_20170116174412618.jpg.chip.jpg,1,Female,0.02,0.98,Female,6.5699920654296875,93.43000793457031
33,25_1_2_20170116175249315.jpg.chip.jpg,1,Female,0.01,0.99,Female,0.316009521484375,99.68399047851562
34,25_1_2_20170116175241325.jpg.chip.jpg,1,Female,0.05,0.95,Female,5.3186798095703125,94.68132019042969
35,35_1_2_20170117171219155.jpg.chip.jpg,1,Female,0.05,0.95,Female,2.2237319946289062,97.7762680053711
36,32_1_2_20170116191616216.jpg.chip.jpg,1,Female,0.01,0.99,Female,0.517059326171875,99.48294067382812
37,26_1_2_20170116184051103.jpg.chip.jpg,1,Female,0.06,0.94,Female,12.156875610351562,87.84312438964844
38,24_1_2_20170116172607433.jpg.chip.jpg,1,Female,0.01,0.99,Female,15.633270263671875,84.36672973632812
39,24_1_2_20170116171627787.jpg.chip.jpg,1,Female,0.01,0.99,Female,9.674301147460938,90.32569885253906
40,24_1_2_20170116174406776.jpg.chip.jpg,1,Female,0.01,0.99,Female,18.684173583984375,81.31582641601562
41,24_1_2_20170116174421540.jpg.chip.jpg,1,Female,0.01,0.99,Female,5.142333984375,94.857666015625
42,27_1_2_20170116163739668.jpg.chip.jpg,1,Female,0.01,0.99,Female,1.4955368041992188,98.50446319580078
